subid, subage, counter, trialtype, chosetarget, choselure, targetname, chosenname, colorasked, searchtype, choseunique, targetshape, targetcolor, targetword, distractorshape1, distractorshape2, distractorcolor1, distractorcolor2, distractorcolor3, date, timestamp, rtsearch, targetpos, lurepos, obj1shape, obj1color, obj2shape, obj2color, obj3shape, obj3color, obj4shape, obj4color 
subid, subage, counter, trialtype, chosetarget, choselure, targetname, chosenname, colorasked, searchtype, choseunique, targetshape, targetcolor, targetword, distractorshape1, distractorshape2, distractorcolor1, distractorcolor2, distractorcolor3, date, timestamp, rtsearch, targetpos, lurepos 
75,7,5,5,false,true,14red.jpg,stim-images/object4red.jpg,false,colorfoil,false,14,red,toma,4,None,blue,green,None,8/1/2018,14:06,3113,4,2,4,blue,4,red,4,green,14,red
75,7,6,6,false,false,5green.jpg,stim-images/object7red.jpg,true,colorfoil,false,5,green,dax,7,None,blue,red,None,8/1/2018,14:06,3185,4,3,7,blue,7,red,7,green,5,green
75,3,1,6,true,false,5purple.jpg,5purple.jpg,true,colorfoil,true,5,purple,sprock,3,None,blue,red,None,8/1/2018,14:08,11925,3,2,3,red,3,purple,5,purple,3,blue
75,3,2,5,false,false,4blue.jpg,stim-images/object1purple.jpg,false,colorfoil,false,4,blue,dax,1,None,red,purple,None,8/1/2018,14:08,2917,4,2,1,red,1,blue,1,purple,4,blue
75,3,3,1,true,false,14purple.jpg,14purple.jpg,false,sedivy,false,14,purple,koba,6,7,green,red,None,8/1/2018,14:08,2718,3,2,7,red,6,purple,14,purple,14,green
75,3,4,4,false,false,10purple.jpg,stim-images/object9green.jpg,true,uniquetarget,false,10,purple,blicket,9,None,blue,red,green,8/1/2018,14:08,3652,1,0,10,purple,9,green,9,red,9,blue
75,3,5,2,true,false,13purple.jpg,13purple.jpg,true,sedivy,false,13,purple,gade,12,11,green,blue,None,8/1/2018,14:08,4890,4,3,13,green,11,blue,12,purple,13,purple
75,3,6,3,false,false,8purple.jpg,stim-images/object2blue.jpg,false,uniquetarget,false,8,purple,toma,2,None,red,green,blue,8/1/2018,14:08,6130,1,0,8,purple,2,red,2,green,2,blue
Test,NaN,1,2,false,false,7purple.jpg,stim-images/object7blue.jpg,true,sedivy,false,7,purple,blicket,14,6,blue,red,None,8/1/2018,15:00,2756,3,2,6,red,14,purple,7,purple,7,blue
Test,NaN,2,4,false,false,4blue.jpg,stim-images/object5purple.jpg,true,uniquetarget,false,4,blue,dax,5,None,purple,green,red,8/1/2018,15:00,2641,2,0,5,purple,4,blue,5,green,5,red
Test,NaN,3,5,false,false,3purple.jpg,stim-images/object12green.jpg,false,colorfoil,false,3,purple,toma,12,None,blue,green,None,8/1/2018,15:00,2524,4,1,12,purple,12,green,12,blue,3,purple
Test,NaN,4,1,false,true,9purple.jpg,stim-images/object2purple.jpg,false,sedivy,true,9,purple,koba,2,13,blue,red,None,8/1/2018,15:00,3268,4,3,9,blue,13,red,2,purple,9,purple
Test,NaN,5,6,true,false,8purple.jpg,8purple.jpg,true,colorfoil,true,8,purple,gade,1,None,blue,green,None,8/1/2018,15:00,2737,2,1,1,purple,8,purple,1,blue,1,green
Test,NaN,6,3,true,false,11purple.jpg,11purple.jpg,false,uniquetarget,true,11,purple,sprock,10,None,blue,red,green,8/1/2018,15:00,2982,1,0,11,purple,10,green,10,red,10,blue
test,NaN,1,2,true,false,1purple.jpg,1purple.jpg,true,sedivy,false,1,purple,dax,9,5,blue,red,None,8/2/2018,8:50,11159,1,2,1,purple,9,purple,1,blue,5,red
test,NaN,2,4,true,false,11green.jpg,11green.jpg,true,uniquetarget,true,11,green,gade,6,None,blue,red,purple,8/2/2018,8:50,5005,1,0,11,green,6,red,6,blue,6,purple
test,NaN,3,1,false,false,2green.jpg,stim-images/object12red.jpg,false,sedivy,true,2,green,blicket,4,12,blue,red,None,8/2/2018,8:50,5441,1,3,2,green,12,red,4,green,2,blue
test,NaN,4,5,true,false,7blue.jpg,7blue.jpg,false,colorfoil,true,7,blue,wug,3,None,red,purple,None,8/2/2018,8:50,6703,2,4,3,red,7,blue,3,purple,3,blue
test,NaN,5,6,false,true,14blue.jpg,stim-images/object10blue.jpg,true,colorfoil,false,14,blue,toma,10,None,red,green,None,8/2/2018,8:50,4306,3,4,10,red,10,green,14,blue,10,blue
test,NaN,6,3,true,false,8red.jpg,8red.jpg,false,uniquetarget,true,8,red,sprock,13,None,green,purple,blue,8/2/2018,8:50,3763,4,0,13,blue,13,purple,13,green,8,red
test,NaN,1,5,true,false,6purple.jpg,6purple.jpg,false,colorfoil,true,6,purple,toma,8,None,blue,green,None,8/2/2018,8:53,3580,1,2,6,purple,8,purple,8,green,8,blue
test,NaN,2,6,false,true,14red.jpg,stim-images/object12red.jpg,true,colorfoil,false,14,red,sprock,12,None,purple,green,None,8/2/2018,8:53,3522,1,2,14,red,12,red,12,purple,12,green
test,NaN,3,2,true,false,5blue.jpg,5blue.jpg,true,sedivy,false,5,blue,blicket,3,7,red,purple,None,8/2/2018,8:53,5171,3,1,3,blue,5,red,5,blue,7,purple
test,NaN,4,3,true,false,10blue.jpg,10blue.jpg,false,uniquetarget,true,10,blue,dax,1,None,red,green,purple,8/2/2018,8:53,5134,3,0,1,green,1,purple,10,blue,1,red
test,NaN,5,4,true,false,11green.jpg,11green.jpg,true,uniquetarget,true,11,green,wug,13,None,blue,purple,red,8/2/2018,8:53,4117,3,0,13,blue,13,red,11,green,13,purple
test,NaN,6,1,false,true,9purple.jpg,stim-images/object4purple.jpg,false,sedivy,true,9,purple,gade,4,2,blue,green,None,8/2/2018,8:53,5130,2,4,9,blue,9,purple,2,green,4,purple
Test,NaN,1,2,true,false,14blue.jpg,14blue.jpg,true,sedivy,false,14,blue,toma,8,13,green,red,None,8/2/2018,8:56,4782,4,3,13,red,14,green,8,blue,14,blue
Test,NaN,2,5,true,false,11green.jpg,11green.jpg,false,colorfoil,true,11,green,wug,4,None,purple,red,None,8/2/2018,8:56,6979,2,1,4,green,11,green,4,purple,4,red
Test,NaN,3,1,false,false,2red.jpg,stim-images/object9blue.jpg,false,sedivy,true,2,red,sprock,3,9,green,blue,None,8/2/2018,8:56,3564,2,4,9,blue,2,red,2,green,3,red
Test,NaN,4,3,true,false,10green.jpg,10green.jpg,false,uniquetarget,true,10,green,koba,6,None,red,blue,purple,8/2/2018,8:56,3637,3,0,6,red,6,purple,10,green,6,blue
Test,NaN,5,4,true,false,1blue.jpg,1blue.jpg,true,uniquetarget,true,1,blue,blicket,12,None,red,purple,green,8/2/2018,8:56,4263,3,0,12,red,12,green,1,blue,12,purple
Test,NaN,6,6,false,true,5red.jpg,stim-images/object7red.jpg,true,colorfoil,false,5,red,gade,7,None,green,purple,None,8/2/2018,8:56,51479,2,1,7,red,5,red,7,green,7,purple
Test,NaN,1,1,false,true,4blue.jpg,stim-images/object14blue.jpg,false,sedivy,true,4,blue,sprock,14,5,green,purple,None,8/2/2018,9:02,7749,1,3,4,blue,5,purple,14,blue,4,green
Test,NaN,2,3,true,false,8purple.jpg,8purple.jpg,false,uniquetarget,true,8,purple,blicket,10,None,blue,red,green,8/2/2018,9:02,4223,1,0,8,purple,10,blue,10,red,10,green
Test,NaN,3,5,true,false,12red.jpg,12red.jpg,false,colorfoil,true,12,red,wug,1,None,blue,green,None,8/2/2018,9:02,2829,1,3,12,red,1,green,1,red,1,blue
Test,NaN,4,6,false,true,11red.jpg,stim-images/object2red.jpg,true,colorfoil,false,11,red,dax,2,None,blue,purple,None,8/2/2018,9:02,4336,4,2,2,blue,2,red,2,purple,11,red
Test,NaN,5,4,true,false,7purple.jpg,7purple.jpg,true,uniquetarget,true,7,purple,gade,3,None,green,red,blue,8/2/2018,9:02,3226,3,0,3,blue,3,green,7,purple,3,red
Test,NaN,6,2,true,false,6purple.jpg,6purple.jpg,true,sedivy,false,6,purple,koba,9,13,green,red,None,8/2/2018,9:02,4541,2,3,13,red,6,purple,9,purple,6,green
Test,NaN,1,4,false,false,12green.jpg,stim-images/object9blue.jpg,true,uniquetarget,false,12,green,dax,9,None,blue,red,purple,8/2/2018,9:07,96257,2,0,9,purple,12,green,9,red,9,blue
Test,NaN,2,5,false,true,10blue.jpg,stim-images/object2blue.jpg,false,colorfoil,false,10,blue,koba,2,None,red,green,None,8/2/2018,9:07,3323,3,4,2,green,2,red,10,blue,2,blue
Test,NaN,3,3,false,false,6green.jpg,stim-images/object8blue.jpg,false,uniquetarget,false,6,green,toma,8,None,red,blue,purple,8/2/2018,9:07,23269,4,0,8,red,8,blue,8,purple,6,green
Test,NaN,4,2,true,false,3purple.jpg,3purple.jpg,true,sedivy,false,3,purple,sprock,14,11,green,blue,None,8/2/2018,9:07,33602,2,4,11,blue,3,purple,3,green,14,purple
Test,NaN,5,6,false,true,5green.jpg,stim-images/object4green.jpg,true,colorfoil,false,5,green,wug,4,None,purple,red,None,8/2/2018,9:07,16845,3,2,4,purple,4,green,5,green,4,red
Test,NaN,6,1,false,true,1red.jpg,stim-images/object7red.jpg,false,sedivy,true,1,red,blicket,7,13,green,purple,None,8/2/2018,9:07,21387,1,2,1,red,7,red,1,green,13,purple
Test,NaN,1,6,true,false,5red.jpg,5red.jpg,true,colorfoil,true,5,red,sprock,7,None,blue,green,None,8/2/2018,9:50,15031,3,4,7,blue,7,green,5,red,7,red
Test,NaN,2,1,false,false,10blue.jpg,stim-images/object1green.jpg,false,sedivy,true,10,blue,blicket,6,1,purple,green,None,8/2/2018,9:50,16120,3,4,10,purple,1,green,10,blue,6,blue
Test,NaN,3,2,true,false,2purple.jpg,2purple.jpg,true,sedivy,false,2,purple,dax,3,14,red,green,None,8/2/2018,9:50,5121,4,1,3,purple,14,green,2,red,2,purple
Test,NaN,1,2,false,false,11green.jpg,stim-images/object12red.jpg,true,sedivy,true,11,green,koba,2,12,blue,red,None,8/12/2018,11:37,9734,2,1,2,green,11,green,11,blue,12,red
Test,NaN,2,5,false,true,3purple.jpg,stim-images/object10purple.jpg,false,colorfoil,false,3,purple,gade,10,None,blue,red,None,8/12/2018,11:37,9467,3,4,10,red,10,blue,3,purple,10,purple
Test,NaN,3,6,false,false,7red.jpg,stim-images/object14green.jpg,true,colorfoil,false,7,red,wug,14,None,green,blue,None,8/12/2018,11:37,13984,2,1,14,red,7,red,14,blue,14,green
Test,NaN,4,3,false,false,6blue.jpg,stim-images/object5purple.jpg,false,uniquetarget,false,6,blue,dax,5,None,green,red,purple,8/12/2018,11:37,10895,1,0,6,blue,5,green,5,purple,5,red
Test,NaN,5,4,false,false,4blue.jpg,stim-images/object8purple.jpg,true,uniquetarget,false,4,blue,sprock,8,None,green,red,purple,8/12/2018,11:37,10865,1,0,4,blue,8,green,8,purple,8,red
Test,NaN,6,1,false,false,13blue.jpg,stim-images/object9green.jpg,false,sedivy,true,13,blue,toma,1,9,red,green,None,8/12/2018,11:37,9086,3,2,9,green,1,blue,13,blue,13,red
76,8,1,1,true,false,4green.jpg,4green.jpg,false,sedivy,false,4,green,gade,5,12,red,blue,None,8/12/2018,11:59,37376,4,2,12,blue,5,green,4,red,4,green
76,8,2,2,true,false,1red.jpg,1red.jpg,true,sedivy,false,1,red,sprock,9,2,green,blue,None,8/12/2018,11:59,9105,1,2,1,red,9,red,2,blue,1,green
76,8,3,3,true,false,3blue.jpg,3blue.jpg,false,uniquetarget,true,3,blue,dax,8,None,green,red,purple,8/12/2018,11:59,5640,2,0,8,red,3,blue,8,green,8,purple
76,8,4,6,true,false,13red.jpg,13red.jpg,true,colorfoil,true,13,red,toma,10,None,green,blue,None,8/12/2018,11:59,6731,3,2,10,blue,10,red,13,red,10,green
76,8,6,4,true,false,14red.jpg,14red.jpg,true,uniquetarget,true,14,red,wug,7,None,blue,purple,green,8/12/2018,11:59,4477,2,0,7,green,14,red,7,blue,7,purple
77,9,1,6,false,false,1red.jpg,stim-images/object7blue.jpg,true,colorfoil,false,1,red,koba,7,None,blue,purple,None,8/12/2018,12:36,17961,2,1,7,red,1,red,7,blue,7,purple
77,9,2,3,true,false,11blue.jpg,11blue.jpg,false,uniquetarget,true,11,blue,sprock,2,None,green,purple,red,8/12/2018,12:36,12208,4,0,2,red,2,purple,2,green,11,blue
77,9,3,4,true,false,9purple.jpg,9purple.jpg,true,uniquetarget,true,9,purple,wug,8,None,green,blue,red,8/12/2018,12:36,8367,3,0,8,blue,8,green,9,purple,8,red
77,9,4,2,true,false,10blue.jpg,10blue.jpg,true,sedivy,false,10,blue,blicket,14,13,purple,red,None,8/12/2018,12:36,2927,2,1,14,blue,10,blue,13,red,10,purple
77,9,5,5,true,false,12blue.jpg,12blue.jpg,false,colorfoil,true,12,blue,toma,6,None,green,purple,None,8/12/2018,12:36,19946,3,4,6,green,6,purple,12,blue,6,blue
77,9,6,1,false,false,5red.jpg,stim-images/object5green.jpg,false,sedivy,false,5,red,gade,3,4,green,blue,None,8/12/2018,12:36,13170,2,1,3,red,5,red,4,blue,5,green
78,8,1,6,true,false,6blue.jpg,6blue.jpg,true,colorfoil,true,6,blue,dax,13,None,green,red,None,8/12/2018,12:40,7839,1,3,6,blue,13,red,13,blue,13,green
78,8,2,1,false,false,11purple.jpg,stim-images/object3red.jpg,false,sedivy,true,11,purple,gade,10,3,blue,red,None,8/12/2018,12:40,7602,4,2,3,red,10,purple,11,blue,11,purple
78,8,3,4,true,false,1green.jpg,1green.jpg,true,uniquetarget,true,1,green,koba,14,None,blue,purple,red,8/12/2018,12:40,3640,4,0,14,purple,14,blue,14,red,1,green
78,8,4,3,true,false,8red.jpg,8red.jpg,false,uniquetarget,true,8,red,sprock,4,None,green,purple,blue,8/12/2018,12:40,8152,1,0,8,red,4,blue,4,green,4,purple
78,8,5,5,false,true,9red.jpg,stim-images/object2red.jpg,false,colorfoil,false,9,red,blicket,2,None,blue,purple,None,8/12/2018,12:40,7456,3,2,2,blue,2,red,9,red,2,purple
78,8,6,2,false,true,5red.jpg,stim-images/object12red.jpg,true,sedivy,true,5,red,wug,12,7,blue,green,None,8/12/2018,12:40,4043,1,3,5,red,5,blue,12,red,7,green
79,6,1,1,true,false,2green.jpg,2green.jpg,false,sedivy,false,2,green,blicket,7,10,blue,purple,None,8/12/2018,13:11,21661,3,4,2,blue,10,purple,2,green,7,green
79,6,2,4,false,false,5purple.jpg,stim-images/object13red.jpg,true,uniquetarget,false,5,purple,wug,13,None,red,blue,green,8/12/2018,13:11,15803,3,0,13,green,13,red,5,purple,13,blue
79,6,3,6,false,true,1blue.jpg,stim-images/object11blue.jpg,true,colorfoil,false,1,blue,sprock,11,None,purple,green,None,8/12/2018,13:11,9596,1,2,1,blue,11,blue,11,purple,11,green
79,6,4,2,false,true,12blue.jpg,stim-images/object14blue.jpg,true,sedivy,true,12,blue,toma,14,3,green,purple,None,8/12/2018,13:11,7290,1,3,12,blue,3,purple,14,blue,12,green
79,6,5,3,true,false,8purple.jpg,8purple.jpg,false,uniquetarget,true,8,purple,dax,undefined,None,green,blue,red,8/12/2018,13:11,11596,1,0,8,purple,undefined,green,undefined,blue,undefined,red
79,6,6,5,false,false,undefinedblue.jpg,stim-images/objectundefinedred.jpg,false,colorfoil,false,undefined,blue,koba,undefined,None,green,red,None,8/12/2018,13:11,12845,1,4,undefined,blue,undefined,green,undefined,red,undefined,blue
80,6,1,2,false,true,1green.jpg,stim-images/object11green.jpg,true,sedivy,true,1,green,blicket,11,8,purple,blue,None,8/12/2018,13:18,7126,3,2,8,blue,11,green,1,green,1,purple
80,6,2,1,false,false,7purple.jpg,stim-images/object7red.jpg,false,sedivy,false,7,purple,gade,14,12,red,blue,None,8/12/2018,13:18,26178,2,1,14,purple,7,purple,12,blue,7,red
80,6,3,3,false,false,2red.jpg,stim-images/object4purple.jpg,false,uniquetarget,false,2,red,wug,4,None,purple,blue,green,8/12/2018,13:18,9219,3,0,4,green,4,blue,2,red,4,purple
80,6,4,4,true,false,6red.jpg,6red.jpg,true,uniquetarget,true,6,red,koba,13,None,green,blue,purple,8/12/2018,13:18,4479,1,0,6,red,13,purple,13,green,13,blue
80,6,5,5,true,false,10red.jpg,10red.jpg,false,colorfoil,true,10,red,sprock,3,None,blue,green,None,8/12/2018,13:18,8151,1,2,10,red,3,red,3,green,3,blue
80,6,6,6,false,true,9green.jpg,stim-images/object5green.jpg,true,colorfoil,false,9,green,dax,5,None,purple,blue,None,8/12/2018,13:18,4740,3,4,5,purple,5,blue,9,green,5,green
80,6,1,5,false,false,1blue.jpg,stim-images/object10purple.jpg,false,colorfoil,false,1,blue,blicket,10,None,purple,red,None,8/12/2018,13:30,3463,3,4,10,purple,10,red,1,blue,10,blue
80,6,2,1,false,false,11blue.jpg,stim-images/object8purple.jpg,false,sedivy,true,11,blue,koba,3,8,red,purple,None,8/12/2018,13:30,4693,4,3,8,purple,11,red,3,blue,11,blue
80,6,3,4,true,false,4red.jpg,4red.jpg,true,uniquetarget,true,4,red,dax,2,None,blue,green,purple,8/12/2018,13:30,4682,4,0,2,blue,2,purple,2,green,4,red
80,6,4,2,true,false,5blue.jpg,5blue.jpg,true,sedivy,false,5,blue,wug,13,12,green,purple,None,8/12/2018,13:30,4273,1,2,5,blue,13,blue,12,purple,5,green
80,6,5,3,true,false,6purple.jpg,6purple.jpg,false,uniquetarget,true,6,purple,gade,9,None,blue,red,green,8/12/2018,13:30,4904,4,0,9,green,9,red,9,blue,6,purple
80,6,6,6,true,false,14blue.jpg,14blue.jpg,true,colorfoil,true,14,blue,toma,7,None,green,purple,None,8/12/2018,13:30,3474,2,1,7,blue,14,blue,7,purple,7,green
82,6,1,5,false,false,7blue.jpg,stim-images/object4purple.jpg,false,colorfoil,false,7,blue,wug,4,None,green,purple,None,8/12/2018,13:41,9877,2,4,4,green,7,blue,4,purple,4,blue
82,6,2,3,false,false,5blue.jpg,stim-images/object11purple.jpg,false,uniquetarget,false,5,blue,gade,11,None,green,red,purple,8/12/2018,13:41,7504,4,0,11,purple,11,green,11,red,5,blue
82,6,4,6,true,false,10purple.jpg,10purple.jpg,true,colorfoil,true,10,purple,sprock,13,None,green,red,None,8/12/2018,13:41,5681,2,4,13,green,10,purple,13,red,13,purple
82,6,6,4,true,false,8blue.jpg,8blue.jpg,true,uniquetarget,true,8,blue,toma,6,None,red,purple,green,8/12/2018,13:41,3989,3,0,6,green,6,red,8,blue,6,purple
83,8,1,4,true,false,12green.jpg,12green.jpg,true,uniquetarget,true,12,green,wug,7,None,purple,blue,red,8/12/2018,13:53,4570,4,0,7,red,7,blue,7,purple,12,green
83,8,2,3,false,false,2red.jpg,stim-images/object6blue.jpg,false,uniquetarget,false,2,red,dax,6,None,blue,green,purple,8/12/2018,13:53,4911,3,0,6,green,6,purple,2,red,6,blue
83,8,3,6,true,false,5green.jpg,5green.jpg,true,colorfoil,true,5,green,blicket,1,None,red,purple,None,8/12/2018,13:53,3886,1,4,5,green,1,purple,1,red,1,green
83,8,4,1,false,true,3blue.jpg,stim-images/object8blue.jpg,false,sedivy,true,3,blue,gade,8,11,red,purple,None,8/12/2018,13:53,4552,1,3,3,blue,11,purple,8,blue,3,red
83,8,5,2,true,false,13red.jpg,13red.jpg,true,sedivy,false,13,red,toma,4,10,blue,green,None,8/12/2018,13:53,4147,2,4,10,green,13,red,13,blue,4,red
83,8,6,5,true,false,9red.jpg,9red.jpg,false,colorfoil,true,9,red,sprock,14,None,blue,purple,None,8/12/2018,13:53,3860,3,1,14,red,14,blue,9,red,14,purple
83,6,1,3,false,false,1blue.jpg,stim-images/object12green.jpg,false,uniquetarget,false,1,blue,blicket,12,None,purple,red,green,8/12/2018,13:59,16281,2,0,12,purple,1,blue,12,red,12,green
83,6,2,6,false,true,4purple.jpg,stim-images/object3purple.jpg,true,colorfoil,false,4,purple,sprock,3,None,red,green,None,8/12/2018,13:59,5353,3,2,3,green,3,purple,4,purple,3,red
83,6,3,2,false,true,9red.jpg,stim-images/object10red.jpg,true,sedivy,true,9,red,koba,10,2,green,blue,None,8/12/2018,13:59,8426,4,1,10,red,9,green,2,blue,9,red
83,6,4,1,false,true,14red.jpg,stim-images/object11red.jpg,false,sedivy,true,14,red,toma,11,6,green,purple,None,8/12/2018,13:59,6682,3,4,14,green,6,purple,14,red,11,red
83,6,5,4,true,false,5purple.jpg,5purple.jpg,true,uniquetarget,true,5,purple,gade,7,None,green,red,blue,8/12/2018,13:59,3543,1,0,5,purple,7,red,7,green,7,blue
83,6,6,5,false,false,8blue.jpg,stim-images/object13purple.jpg,false,colorfoil,false,8,blue,wug,13,None,purple,red,None,8/12/2018,13:59,4670,3,4,13,purple,13,red,8,blue,13,blue
84,9,1,5,true,false,14red.jpg,14red.jpg,false,colorfoil,true,14,red,koba,12,None,purple,green,None,8/12/2018,14:01,6928,4,1,12,red,12,purple,12,green,14,red
84,9,2,4,true,false,5green.jpg,5green.jpg,true,uniquetarget,true,5,green,dax,3,None,red,blue,purple,8/12/2018,14:01,4109,2,0,3,blue,5,green,3,purple,3,red
84,9,3,6,true,false,10blue.jpg,10blue.jpg,true,colorfoil,true,10,blue,blicket,1,None,green,red,None,8/12/2018,14:01,6172,2,3,1,red,10,blue,1,blue,1,green
84,9,4,3,true,false,7purple.jpg,7purple.jpg,false,uniquetarget,true,7,purple,toma,9,None,blue,green,red,8/12/2018,14:01,6220,3,0,9,red,9,blue,7,purple,9,green
84,9,5,1,false,false,8red.jpg,stim-images/object8blue.jpg,false,sedivy,false,8,red,wug,13,2,blue,green,None,8/12/2018,14:01,7966,4,1,13,red,2,green,8,blue,8,red
84,9,6,2,true,false,4blue.jpg,4blue.jpg,true,sedivy,false,4,blue,gade,6,11,red,green,None,8/12/2018,14:01,5246,4,3,11,green,4,red,6,blue,4,blue
0,0,1,2,false,false,8purplesmall.jpg,stim-images/object8purplebig.jpg,true,sedivy,false,8,purple,boti,19,None,None,None,11/10/2018,16:09,8417,3,1,19,small,8,big,8,small
0,0,2,1,false,false,2redsmall.jpg,stim-images/object2redbig.jpg,false,sedivy,false,2,red,blicket,7,None,None,None,11/10/2018,16:09,4141,2,1,7,small,2,small,2,big
0,0,3,3,false,false,15blue.jpg,stim-images/object18bluesmall.jpg,false,uniquetarget,false,15,blue,koba,18,None,red,purple,11/10/2018,16:09,3297,2,0,18,small,15,big,18,small
0,0,4,4,true,false,6green.jpg,6green.jpg,true,uniquetarget,true,6,green,dax,11,None,purple,blue,11/10/2018,16:09,3223,2,0,11,small,6,big,11,small
0,0,5,1,false,true,9bluesmall.jpg,stim-images/object13bluesmall.jpg,false,sedivy,true,9,blue,wug,13,None,None,None,11/10/2018,16:09,3723,2,3,9,big,9,small,13,small
0,0,6,3,true,false,12blue.jpg,12blue.jpg,false,uniquetarget,true,12,blue,toma,17,None,red,green,11/10/2018,16:09,3504,3,0,17,small,17,small,12,big
0,0,7,4,false,false,1red.jpg,stim-images/object14redbig.jpg,true,uniquetarget,false,1,red,quen,14,None,green,purple,11/10/2018,16:09,3836,2,0,14,big,1,small,14,big
0,0,8,2,false,false,5purplebig.jpg,stim-images/object5purplesmall.jpg,true,sedivy,false,5,purple,zorp,4,None,None,None,11/10/2018,16:09,3519,3,2,5,small,4,big,5,big
0,0,1,4,false,false,16purple.jpg,stim-images/object4purplebig.jpg,true,uniquetarget,false,16,purple,zorp,4,None,blue,green,11/10/2018,17:22,6168,2,0,4,big,16,small,4,big
0,0,2,4,true,false,20red.jpg,20red.jpg,true,uniquetarget,true,20,red,dax,12,None,blue,purple,11/10/2018,17:22,7565,3,0,12,big,12,big,20,small
0,0,3,1,false,true,11greensmall.jpg,stim-images/object2greensmall.jpg,false,sedivy,true,11,green,sprock,2,None,None,None,11/10/2018,17:22,5757,3,1,2,small,11,big,11,small
0,0,4,3,false,false,3purple.jpg,stim-images/object9purplebig.jpg,false,uniquetarget,false,3,purple,toma,9,None,red,blue,11/10/2018,17:22,3369,2,0,9,big,3,small,9,big
0,0,5,1,false,false,1bluesmall.jpg,stim-images/object1bluebig.jpg,false,sedivy,false,1,blue,gade,14,None,None,None,11/10/2018,17:22,154084,1,2,1,small,14,small,1,big
0,0,6,3,false,false,8red.jpg,stim-images/object6redsmall.jpg,false,uniquetarget,false,8,red,flib,6,None,purple,blue,11/10/2018,17:22,4085,3,0,6,small,6,small,8,big
0,0,7,2,false,false,15greensmall.jpg,stim-images/object15greenbig.jpg,true,sedivy,false,15,green,quen,18,None,None,None,11/10/2018,17:22,3402,2,3,15,big,15,small,18,small
0,0,8,2,false,true,7bluesmall.jpg,stim-images/object17bluesmall.jpg,true,sedivy,true,7,blue,blicket,17,None,None,None,11/10/2018,17:22,3676,2,3,7,big,7,small,17,small
0,0,1,5,false,false,11purple.jpg,stim-images/object8red.jpg,false,colorfoil,false,11,purple,dax,8,None,red,green,None,11/10/2018,18:12,3186,1,3,11,purple,8,red,8,purple,8,green
0,0,2,1,false,true,7purple.jpg,stim-images/object1purple.jpg,false,sedivy,true,7,purple,koba,1,12,red,blue,None,11/10/2018,18:12,3069,2,4,7,red,7,purple,12,blue,1,purple
0,0,3,6,false,false,13purple.jpg,stim-images/object9blue.jpg,true,colorfoil,false,13,purple,wug,9,None,green,blue,None,11/10/2018,18:12,932507,1,3,13,purple,9,blue,9,purple,9,green
0,0,4,2,false,true,14red.jpg,stim-images/object5red.jpg,true,sedivy,true,14,red,gade,5,6,blue,green,None,11/10/2018,18:12,7163,2,4,14,blue,14,red,6,green,5,red
0,0,5,4,false,false,10purple.jpg,stim-images/object2red.jpg,true,uniquetarget,false,10,purple,toma,2,None,green,red,blue,11/10/2018,18:12,98582,3,0,2,blue,2,red,10,purple,2,green
