type,subid,chosetarget,choselure,choseunique,searchtype,targetcolor,targetshape,targetsaturation,targetword,rtsearch,adjective_used
greyer,247,FALSE,TRUE,TRUE,sedivy,blue,5,dark,zorp,5439,TRUE
greyer,247,TRUE,FALSE,FALSE,sedivy,blue,4,bright,flib,3714,TRUE
greyer,247,TRUE,FALSE,TRUE,uniquetarget,blue,18,bright,wug,3101,FALSE
greyer,247,TRUE,FALSE,FALSE,sedivy,green,21,dark,boti,4694,TRUE
greyer,247,FALSE,TRUE,TRUE,sedivy,green,10,dark,quen,3875,FALSE
greyer,247,FALSE,FALSE,FALSE,uniquetarget,purple,11,bright,blicket,4659,TRUE
greyer,219,FALSE,TRUE,TRUE,sedivy,green,5,dark,gade,8937,FALSE
greyer,219,TRUE,FALSE,TRUE,uniquetarget,red,1,bright,sprock,7610,TRUE
greyer,219,FALSE,TRUE,TRUE,sedivy,green,6,bright,koba,10588,FALSE
greyer,219,FALSE,TRUE,TRUE,sedivy,green,9,dark,toma,8512,TRUE
greyer,219,FALSE,TRUE,TRUE,sedivy,purple,8,dark,zorp,5926,TRUE
greyer,219,FALSE,TRUE,TRUE,sedivy,green,3,bright,lomet,3964,FALSE
greyer,219,TRUE,FALSE,TRUE,uniquetarget,green,11,bright,wug,4730,FALSE
greyer,219,TRUE,FALSE,TRUE,uniquetarget,red,14,bright,dax,5293,TRUE
greyer,219,TRUE,FALSE,TRUE,uniquetarget,blue,24,dark,flib,4652,FALSE
greyer,219,FALSE,FALSE,FALSE,sedivy,purple,10,bright,blicket,5087,TRUE
greyer,219,TRUE,FALSE,TRUE,uniquetarget,blue,7,bright,boti,3669,FALSE
greyer,219,TRUE,FALSE,TRUE,uniquetarget,red,21,bright,quen,4611,TRUE
greyer,181,TRUE,FALSE,TRUE,uniquetarget,blue,7,dark,dax,4632,TRUE
greyer,181,FALSE,TRUE,TRUE,sedivy,green,19,dark,koba,4695,TRUE
greyer,181,FALSE,TRUE,TRUE,sedivy,green,9,dark,toma,6227,TRUE
greyer,181,FALSE,TRUE,TRUE,sedivy,red,5,bright,quen,5797,FALSE
greyer,181,FALSE,FALSE,FALSE,sedivy,purple,10,dark,lomet,4986,FALSE
greyer,181,TRUE,FALSE,TRUE,uniquetarget,green,2,dark,sprock,6479,TRUE
greyer,181,FALSE,FALSE,FALSE,sedivy,blue,12,bright,zorp,3851,FALSE
greyer,181,FALSE,FALSE,FALSE,uniquetarget,red,4,bright,blicket,5320,FALSE
greyer,181,TRUE,FALSE,TRUE,uniquetarget,red,13,bright,flib,3614,TRUE
greyer,181,TRUE,FALSE,FALSE,sedivy,green,24,bright,gade,5142,TRUE
greyer,181,TRUE,FALSE,TRUE,uniquetarget,green,17,bright,wug,4124,FALSE
greyer,181,TRUE,FALSE,TRUE,uniquetarget,green,11,dark,boti,4567,FALSE
greyer,144,TRUE,FALSE,TRUE,uniquetarget,blue,4,dark,blicket,12526,TRUE
greyer,144,FALSE,TRUE,TRUE,sedivy,purple,10,bright,sprock,6918,FALSE
greyer,144,FALSE,TRUE,TRUE,sedivy,purple,22,dark,zorp,4774,TRUE
greyer,144,TRUE,FALSE,TRUE,uniquetarget,purple,7,bright,boti,3143,FALSE
greyer,144,FALSE,TRUE,TRUE,sedivy,blue,15,dark,gade,3967,TRUE
greyer,144,FALSE,TRUE,TRUE,sedivy,purple,20,bright,wug,3661,TRUE
greyer,144,TRUE,FALSE,TRUE,uniquetarget,purple,24,bright,koba,3516,FALSE
greyer,144,TRUE,FALSE,TRUE,uniquetarget,blue,1,dark,quen,2948,FALSE
greyer,144,FALSE,TRUE,TRUE,sedivy,blue,3,dark,toma,3126,FALSE
greyer,144,TRUE,FALSE,TRUE,uniquetarget,green,9,bright,lomet,3454,TRUE
greyer,144,FALSE,TRUE,TRUE,sedivy,red,5,bright,flib,2741,FALSE
greyer,144,TRUE,FALSE,TRUE,uniquetarget,red,21,bright,dax,3223,TRUE
greyer,163,FALSE,TRUE,TRUE,sedivy,red,13,dark,dax,6790,TRUE
greyer,163,FALSE,TRUE,TRUE,sedivy,red,9,bright,wug,4642,TRUE
greyer,163,FALSE,FALSE,FALSE,uniquetarget,blue,23,dark,lomet,6924,TRUE
greyer,163,TRUE,FALSE,TRUE,uniquetarget,green,11,bright,zorp,3286,FALSE
greyer,163,FALSE,TRUE,TRUE,sedivy,purple,17,dark,gade,4586,FALSE
greyer,163,TRUE,FALSE,TRUE,uniquetarget,red,15,bright,blicket,3647,TRUE
greyer,163,TRUE,FALSE,TRUE,uniquetarget,purple,4,dark,koba,3890,TRUE
greyer,163,FALSE,FALSE,FALSE,sedivy,red,20,bright,quen,3389,FALSE
greyer,163,FALSE,TRUE,TRUE,sedivy,green,1,dark,boti,2963,FALSE
greyer,163,TRUE,FALSE,FALSE,sedivy,purple,2,bright,flib,3921,TRUE
greyer,163,TRUE,FALSE,TRUE,uniquetarget,purple,24,bright,sprock,3982,FALSE
greyer,163,TRUE,FALSE,TRUE,uniquetarget,blue,3,bright,toma,3438,FALSE
greyer,242,TRUE,FALSE,TRUE,uniquetarget,purple,18,bright,wug,7619,TRUE
greyer,242,FALSE,FALSE,FALSE,sedivy,green,4,dark,zorp,5558,FALSE
greyer,242,FALSE,FALSE,FALSE,sedivy,green,17,bright,dax,5417,FALSE
greyer,242,TRUE,FALSE,FALSE,sedivy,purple,11,dark,gade,18890,TRUE
greyer,242,FALSE,TRUE,TRUE,sedivy,red,16,dark,boti,5909,FALSE
greyer,242,TRUE,FALSE,TRUE,uniquetarget,purple,19,dark,blicket,5020,FALSE
greyer,242,TRUE,FALSE,TRUE,uniquetarget,purple,24,bright,lomet,3195,FALSE
greyer,242,FALSE,TRUE,TRUE,sedivy,purple,23,dark,sprock,9562,TRUE
greyer,242,TRUE,FALSE,FALSE,sedivy,blue,1,dark,toma,7348,TRUE
greyer,242,TRUE,FALSE,TRUE,uniquetarget,blue,10,dark,koba,6158,TRUE
greyer,242,TRUE,FALSE,TRUE,uniquetarget,purple,22,dark,flib,3371,FALSE
greyer,242,TRUE,FALSE,TRUE,uniquetarget,red,12,bright,quen,3947,TRUE
greyer,136,FALSE,FALSE,FALSE,uniquetarget,purple,10,bright,blicket,11779,FALSE
greyer,136,FALSE,FALSE,FALSE,uniquetarget,green,2,bright,dax,8439,FALSE
greyer,136,FALSE,FALSE,FALSE,sedivy,green,19,bright,koba,6850,FALSE
greyer,136,FALSE,TRUE,TRUE,sedivy,green,5,bright,boti,5245,TRUE
greyer,136,FALSE,TRUE,TRUE,sedivy,green,4,dark,sprock,5647,TRUE
greyer,136,FALSE,FALSE,FALSE,uniquetarget,red,3,dark,lomet,5611,TRUE
greyer,136,FALSE,FALSE,FALSE,sedivy,purple,8,dark,quen,6117,FALSE
greyer,136,FALSE,FALSE,FALSE,uniquetarget,blue,20,bright,gade,6395,FALSE
greyer,136,FALSE,TRUE,TRUE,sedivy,blue,6,bright,wug,4228,FALSE
greyer,136,TRUE,FALSE,TRUE,uniquetarget,red,24,bright,zorp,4387,TRUE
greyer,136,FALSE,TRUE,TRUE,sedivy,purple,7,bright,flib,4910,TRUE
greyer,136,FALSE,FALSE,FALSE,uniquetarget,green,12,dark,toma,4137,TRUE
greyer,100,FALSE,FALSE,FALSE,uniquetarget,red,6,dark,koba,5165,FALSE
greyer,100,TRUE,FALSE,FALSE,sedivy,red,18,dark,zorp,4058,TRUE
greyer,100,TRUE,FALSE,TRUE,uniquetarget,purple,13,dark,toma,5939,FALSE
greyer,100,FALSE,TRUE,TRUE,sedivy,blue,17,dark,flib,5754,FALSE
greyer,100,FALSE,TRUE,TRUE,sedivy,green,7,bright,boti,6161,FALSE
greyer,100,TRUE,FALSE,TRUE,uniquetarget,green,4,bright,dax,7186,TRUE
greyer,100,TRUE,FALSE,TRUE,uniquetarget,blue,14,dark,sprock,4177,TRUE
greyer,100,TRUE,FALSE,FALSE,sedivy,purple,3,bright,gade,6501,TRUE
greyer,100,FALSE,TRUE,TRUE,sedivy,red,12,bright,lomet,6438,FALSE
greyer,100,TRUE,FALSE,FALSE,sedivy,red,19,dark,blicket,4790,TRUE
greyer,100,TRUE,FALSE,TRUE,uniquetarget,purple,21,bright,quen,7371,TRUE
greyer,100,TRUE,FALSE,TRUE,uniquetarget,red,1,dark,wug,4532,FALSE
greyer,119,TRUE,FALSE,FALSE,sedivy,green,21,dark,quen,5456,FALSE
greyer,119,TRUE,FALSE,TRUE,uniquetarget,blue,6,dark,sprock,3125,TRUE
greyer,119,TRUE,FALSE,TRUE,uniquetarget,green,15,dark,toma,9376,FALSE
greyer,119,TRUE,FALSE,TRUE,uniquetarget,purple,7,dark,boti,11633,TRUE
greyer,119,TRUE,FALSE,FALSE,sedivy,red,2,bright,flib,4278,TRUE
greyer,119,TRUE,FALSE,FALSE,sedivy,purple,18,bright,lomet,3812,TRUE
greyer,119,FALSE,TRUE,TRUE,sedivy,blue,8,dark,gade,3768,FALSE
greyer,119,TRUE,FALSE,TRUE,uniquetarget,red,5,dark,wug,4920,TRUE
greyer,119,TRUE,FALSE,TRUE,uniquetarget,purple,13,dark,zorp,3215,FALSE
greyer,119,FALSE,TRUE,TRUE,sedivy,red,23,bright,koba,3105,FALSE
greyer,119,TRUE,FALSE,TRUE,uniquetarget,red,14,dark,blicket,3192,FALSE
greyer,119,TRUE,FALSE,FALSE,sedivy,green,24,bright,dax,3386,TRUE
greyer,108,FALSE,FALSE,FALSE,uniquetarget,purple,24,bright,toma,5013,TRUE
greyer,108,FALSE,FALSE,FALSE,uniquetarget,red,22,bright,flib,4819,TRUE
greyer,108,FALSE,FALSE,FALSE,uniquetarget,blue,11,bright,koba,3918,FALSE
greyer,108,TRUE,FALSE,TRUE,uniquetarget,purple,3,bright,quen,3926,FALSE
greyer,108,FALSE,TRUE,TRUE,sedivy,purple,16,bright,boti,3773,FALSE
greyer,108,TRUE,FALSE,TRUE,uniquetarget,purple,23,dark,zorp,3940,FALSE
greyer,108,FALSE,TRUE,TRUE,sedivy,red,4,bright,dax,3625,FALSE
greyer,108,FALSE,TRUE,TRUE,sedivy,purple,1,dark,wug,3137,FALSE
greyer,108,TRUE,FALSE,FALSE,sedivy,purple,8,bright,sprock,4649,TRUE
greyer,108,TRUE,FALSE,FALSE,sedivy,purple,6,bright,lomet,3440,TRUE
greyer,108,TRUE,FALSE,FALSE,sedivy,blue,12,dark,gade,3351,TRUE
greyer,108,FALSE,FALSE,FALSE,uniquetarget,red,10,bright,blicket,5130,TRUE
greyer,23,TRUE,FALSE,TRUE,uniquetarget,green,20,bright,zorp,7117,TRUE
greyer,23,FALSE,TRUE,TRUE,sedivy,green,14,bright,flib,5736,TRUE
greyer,23,TRUE,FALSE,TRUE,uniquetarget,green,21,dark,wug,4036,FALSE
greyer,23,TRUE,FALSE,TRUE,uniquetarget,purple,5,bright,quen,3788,FALSE
greyer,23,TRUE,FALSE,TRUE,uniquetarget,purple,1,bright,koba,3468,FALSE
greyer,23,FALSE,TRUE,TRUE,sedivy,red,10,bright,toma,5421,TRUE
greyer,23,FALSE,TRUE,TRUE,sedivy,red,12,dark,lomet,5536,FALSE
greyer,23,TRUE,FALSE,FALSE,sedivy,green,17,bright,boti,7670,TRUE
greyer,23,FALSE,TRUE,TRUE,sedivy,green,23,bright,blicket,8099,FALSE
greyer,23,FALSE,TRUE,TRUE,sedivy,green,24,dark,dax,7406,FALSE
greyer,23,TRUE,FALSE,TRUE,uniquetarget,purple,9,dark,sprock,4094,TRUE
greyer,23,TRUE,FALSE,TRUE,uniquetarget,blue,4,bright,gade,4509,TRUE
greyer,248,TRUE,FALSE,TRUE,uniquetarget,red,8,bright,flib,5848,FALSE
greyer,248,FALSE,TRUE,TRUE,sedivy,green,2,dark,sprock,5881,FALSE
greyer,248,TRUE,FALSE,TRUE,uniquetarget,purple,22,dark,wug,17834,FALSE
greyer,248,TRUE,FALSE,FALSE,sedivy,green,6,dark,quen,5632,TRUE
greyer,248,TRUE,FALSE,TRUE,uniquetarget,green,18,dark,blicket,4965,TRUE
greyer,248,FALSE,TRUE,TRUE,sedivy,purple,5,bright,lomet,3309,FALSE
greyer,248,TRUE,FALSE,TRUE,uniquetarget,red,21,bright,dax,3870,TRUE
greyer,248,FALSE,FALSE,FALSE,sedivy,blue,19,dark,gade,20318,TRUE
greyer,248,TRUE,FALSE,TRUE,uniquetarget,red,10,dark,boti,3782,FALSE
greyer,248,FALSE,TRUE,TRUE,sedivy,blue,15,dark,toma,5020,TRUE
greyer,248,FALSE,FALSE,FALSE,sedivy,purple,3,bright,koba,3487,FALSE
greyer,248,TRUE,FALSE,TRUE,uniquetarget,red,20,dark,zorp,3738,TRUE
greyer,195,FALSE,FALSE,FALSE,uniquetarget,blue,2,bright,gade,5437,FALSE
greyer,195,FALSE,FALSE,FALSE,sedivy,blue,23,bright,blicket,5600,FALSE
greyer,195,TRUE,FALSE,FALSE,sedivy,purple,20,dark,boti,9430,TRUE
greyer,195,FALSE,FALSE,FALSE,uniquetarget,green,1,bright,sprock,7785,TRUE
greyer,195,TRUE,FALSE,TRUE,uniquetarget,blue,7,bright,wug,5964,TRUE
greyer,195,TRUE,FALSE,TRUE,uniquetarget,purple,13,dark,quen,3963,TRUE
greyer,195,TRUE,FALSE,TRUE,uniquetarget,purple,24,bright,koba,5353,FALSE
greyer,195,FALSE,TRUE,TRUE,sedivy,purple,14,bright,dax,6474,TRUE
greyer,195,FALSE,TRUE,TRUE,sedivy,blue,21,dark,flib,4317,FALSE
greyer,195,FALSE,TRUE,TRUE,sedivy,red,4,dark,zorp,4673,FALSE
greyer,195,TRUE,FALSE,TRUE,uniquetarget,blue,12,bright,lomet,3373,FALSE
greyer,195,FALSE,TRUE,TRUE,sedivy,red,5,dark,toma,7403,TRUE
greyer,142,FALSE,FALSE,FALSE,uniquetarget,blue,5,dark,sprock,6845,FALSE
greyer,142,TRUE,FALSE,FALSE,sedivy,green,24,dark,flib,6166,TRUE
greyer,142,TRUE,FALSE,TRUE,uniquetarget,purple,12,bright,gade,5769,TRUE
greyer,142,TRUE,FALSE,TRUE,uniquetarget,green,20,dark,dax,4629,FALSE
greyer,142,TRUE,FALSE,TRUE,uniquetarget,green,15,bright,koba,29048,TRUE
greyer,142,FALSE,TRUE,TRUE,sedivy,blue,19,bright,blicket,5848,FALSE
greyer,142,TRUE,FALSE,TRUE,uniquetarget,blue,11,bright,zorp,4755,TRUE
greyer,142,TRUE,FALSE,TRUE,uniquetarget,green,21,dark,quen,4844,FALSE
greyer,142,TRUE,FALSE,FALSE,sedivy,red,8,bright,toma,5610,TRUE
greyer,142,FALSE,TRUE,TRUE,sedivy,red,10,bright,wug,4985,FALSE
greyer,142,FALSE,TRUE,TRUE,sedivy,green,6,bright,lomet,2694,FALSE
greyer,142,FALSE,TRUE,TRUE,sedivy,blue,18,bright,boti,6556,TRUE
greyer,155,TRUE,FALSE,TRUE,uniquetarget,green,22,dark,dax,11230,FALSE
greyer,155,FALSE,TRUE,TRUE,sedivy,red,23,dark,gade,11867,FALSE
greyer,155,TRUE,FALSE,TRUE,uniquetarget,green,8,dark,flib,7874,TRUE
greyer,155,FALSE,TRUE,TRUE,sedivy,green,1,bright,wug,9772,TRUE
greyer,155,FALSE,TRUE,TRUE,sedivy,purple,18,dark,boti,7729,TRUE
greyer,155,FALSE,TRUE,TRUE,sedivy,blue,20,bright,zorp,9285,TRUE
greyer,155,FALSE,TRUE,TRUE,sedivy,red,5,dark,quen,8441,FALSE
greyer,155,TRUE,FALSE,TRUE,uniquetarget,purple,6,bright,lomet,8087,FALSE
greyer,155,TRUE,FALSE,TRUE,uniquetarget,red,7,bright,toma,8573,FALSE
greyer,155,FALSE,TRUE,TRUE,sedivy,red,16,dark,blicket,3486,FALSE
greyer,155,TRUE,FALSE,TRUE,uniquetarget,green,11,bright,sprock,2558,TRUE
greyer,155,TRUE,FALSE,TRUE,uniquetarget,red,2,bright,koba,2690,TRUE
greyer,216,TRUE,FALSE,TRUE,uniquetarget,purple,6,bright,lomet,4166,FALSE
greyer,216,FALSE,TRUE,TRUE,sedivy,red,16,dark,toma,5063,TRUE
greyer,216,TRUE,FALSE,TRUE,uniquetarget,purple,4,bright,sprock,3844,TRUE
greyer,216,FALSE,FALSE,FALSE,uniquetarget,blue,21,bright,koba,5063,FALSE
greyer,216,FALSE,TRUE,TRUE,sedivy,blue,22,dark,boti,2920,FALSE
greyer,216,FALSE,TRUE,TRUE,sedivy,blue,1,bright,blicket,4629,TRUE
greyer,216,TRUE,FALSE,TRUE,uniquetarget,green,24,bright,dax,2942,TRUE
greyer,216,TRUE,FALSE,TRUE,uniquetarget,green,11,bright,zorp,3462,TRUE
greyer,216,FALSE,TRUE,TRUE,sedivy,green,8,bright,gade,3791,TRUE
greyer,216,FALSE,TRUE,TRUE,sedivy,purple,17,dark,wug,3078,FALSE
greyer,216,FALSE,TRUE,TRUE,sedivy,purple,7,bright,flib,3927,FALSE
greyer,216,TRUE,FALSE,TRUE,uniquetarget,blue,10,dark,quen,2503,FALSE
greyer,33,FALSE,FALSE,FALSE,uniquetarget,red,15,dark,lomet,8651,FALSE
greyer,33,FALSE,TRUE,TRUE,sedivy,purple,8,dark,blicket,12582,FALSE
greyer,33,TRUE,FALSE,FALSE,sedivy,purple,23,bright,zorp,7484,TRUE
greyer,33,TRUE,FALSE,TRUE,uniquetarget,blue,17,bright,quen,3790,FALSE
greyer,33,FALSE,TRUE,TRUE,sedivy,red,5,dark,dax,5649,FALSE
greyer,33,TRUE,FALSE,TRUE,uniquetarget,red,14,bright,boti,5507,TRUE
greyer,33,TRUE,FALSE,TRUE,uniquetarget,red,3,dark,toma,5280,TRUE
greyer,33,FALSE,FALSE,FALSE,uniquetarget,red,7,dark,sprock,6930,TRUE
greyer,33,FALSE,TRUE,TRUE,sedivy,purple,21,dark,flib,3435,TRUE
greyer,33,TRUE,FALSE,FALSE,sedivy,green,22,dark,wug,3225,TRUE
greyer,33,FALSE,FALSE,FALSE,uniquetarget,green,10,bright,koba,3535,FALSE
greyer,33,FALSE,TRUE,TRUE,sedivy,green,undefined,dark,undefined,4028,FALSE
greyer,29,FALSE,TRUE,TRUE,sedivy,red,16,dark,sprock,5892,FALSE
greyer,29,TRUE,FALSE,TRUE,uniquetarget,purple,10,dark,gade,6399,TRUE
greyer,29,FALSE,TRUE,TRUE,sedivy,purple,15,dark,blicket,9047,TRUE
greyer,29,FALSE,FALSE,FALSE,sedivy,blue,9,bright,flib,7748,FALSE
greyer,29,FALSE,TRUE,TRUE,sedivy,red,13,dark,koba,7749,FALSE
greyer,29,FALSE,TRUE,TRUE,sedivy,red,3,bright,zorp,7197,TRUE
greyer,29,TRUE,FALSE,TRUE,uniquetarget,green,19,dark,quen,6821,TRUE
greyer,29,TRUE,FALSE,TRUE,uniquetarget,red,18,dark,boti,7202,TRUE
greyer,29,TRUE,FALSE,TRUE,uniquetarget,blue,8,bright,toma,6389,FALSE
greyer,29,FALSE,TRUE,TRUE,sedivy,purple,22,dark,wug,6696,TRUE
greyer,29,TRUE,FALSE,TRUE,uniquetarget,red,5,dark,lomet,6033,FALSE
greyer,29,TRUE,FALSE,TRUE,uniquetarget,red,17,bright,dax,6537,FALSE
greyer,140,TRUE,FALSE,TRUE,uniquetarget,green,6,bright,gade,6246,FALSE
greyer,140,FALSE,TRUE,TRUE,sedivy,blue,5,bright,boti,4285,FALSE
greyer,140,TRUE,FALSE,TRUE,uniquetarget,blue,24,bright,koba,2941,FALSE
greyer,140,TRUE,FALSE,TRUE,uniquetarget,blue,15,bright,lomet,3694,TRUE
greyer,140,TRUE,FALSE,TRUE,uniquetarget,green,3,dark,flib,3399,FALSE
greyer,140,TRUE,FALSE,TRUE,uniquetarget,red,2,bright,blicket,3118,TRUE
greyer,140,TRUE,FALSE,FALSE,sedivy,green,17,dark,dax,4663,TRUE
greyer,140,FALSE,TRUE,TRUE,sedivy,red,12,bright,quen,3932,FALSE
greyer,140,TRUE,FALSE,TRUE,uniquetarget,red,22,bright,toma,3022,TRUE
greyer,140,TRUE,FALSE,FALSE,sedivy,red,1,dark,sprock,5701,TRUE
greyer,140,FALSE,TRUE,TRUE,sedivy,blue,9,bright,wug,4670,FALSE
greyer,140,TRUE,FALSE,FALSE,sedivy,blue,14,bright,zorp,3887,TRUE
greyer,30,TRUE,FALSE,TRUE,uniquetarget,purple,19,bright,lomet,7744,TRUE
greyer,30,FALSE,TRUE,TRUE,sedivy,blue,11,dark,blicket,6975,TRUE
greyer,30,TRUE,FALSE,TRUE,uniquetarget,green,16,bright,boti,4333,TRUE
greyer,30,TRUE,FALSE,TRUE,uniquetarget,purple,17,dark,wug,7152,TRUE
greyer,30,TRUE,FALSE,FALSE,sedivy,red,14,bright,gade,12448,TRUE
greyer,30,FALSE,TRUE,TRUE,sedivy,blue,21,dark,dax,6523,FALSE
greyer,30,FALSE,FALSE,FALSE,uniquetarget,purple,3,dark,toma,6768,FALSE
greyer,30,FALSE,TRUE,TRUE,sedivy,green,15,dark,flib,6459,FALSE
greyer,30,TRUE,FALSE,TRUE,uniquetarget,green,22,bright,sprock,5578,FALSE
greyer,30,FALSE,FALSE,FALSE,sedivy,blue,10,bright,zorp,7772,FALSE
greyer,30,TRUE,FALSE,TRUE,uniquetarget,red,18,dark,quen,4949,FALSE
greyer,30,TRUE,FALSE,FALSE,sedivy,red,5,dark,koba,13239,TRUE
greyer,173,FALSE,FALSE,FALSE,uniquetarget,purple,2,dark,zorp,11184,FALSE
greyer,173,FALSE,TRUE,TRUE,sedivy,red,13,bright,wug,26050,FALSE
greyer,173,TRUE,FALSE,TRUE,uniquetarget,blue,9,dark,dax,5389,FALSE
greyer,173,TRUE,FALSE,TRUE,uniquetarget,blue,17,dark,boti,2692,TRUE
greyer,173,TRUE,FALSE,TRUE,uniquetarget,green,20,bright,gade,3480,TRUE
greyer,173,TRUE,FALSE,TRUE,uniquetarget,purple,15,bright,lomet,5763,FALSE
greyer,173,FALSE,TRUE,TRUE,sedivy,purple,23,bright,koba,3133,TRUE
greyer,173,FALSE,TRUE,TRUE,sedivy,purple,6,dark,blicket,4308,TRUE
greyer,173,FALSE,TRUE,TRUE,sedivy,purple,18,dark,sprock,4916,FALSE
greyer,173,FALSE,TRUE,TRUE,sedivy,red,22,bright,quen,4313,FALSE
greyer,173,FALSE,TRUE,TRUE,sedivy,green,1,bright,toma,5838,TRUE
greyer,173,TRUE,FALSE,TRUE,uniquetarget,red,11,bright,flib,4896,TRUE
greyer,51,TRUE,FALSE,TRUE,uniquetarget,blue,4,dark,lomet,7036,FALSE
greyer,51,TRUE,FALSE,TRUE,uniquetarget,red,5,bright,gade,8226,FALSE
greyer,51,TRUE,FALSE,TRUE,uniquetarget,purple,8,bright,zorp,13989,FALSE
greyer,51,FALSE,TRUE,TRUE,sedivy,purple,6,dark,toma,5443,FALSE
greyer,51,FALSE,TRUE,TRUE,sedivy,red,23,dark,blicket,5442,TRUE
greyer,51,TRUE,FALSE,TRUE,uniquetarget,red,13,bright,dax,4195,TRUE
greyer,51,FALSE,TRUE,TRUE,sedivy,red,16,dark,quen,3604,FALSE
greyer,51,FALSE,TRUE,TRUE,sedivy,purple,24,bright,koba,3562,FALSE
greyer,51,FALSE,TRUE,TRUE,sedivy,blue,15,dark,wug,4475,TRUE
greyer,51,TRUE,FALSE,TRUE,uniquetarget,red,12,bright,flib,3587,TRUE
greyer,51,TRUE,FALSE,FALSE,sedivy,red,19,bright,boti,6142,TRUE
greyer,51,FALSE,FALSE,FALSE,uniquetarget,purple,17,bright,sprock,10402,TRUE
greyer,196,FALSE,FALSE,FALSE,uniquetarget,red,22,dark,lomet,5126,TRUE
greyer,196,TRUE,FALSE,TRUE,uniquetarget,red,10,bright,gade,4945,TRUE
greyer,196,FALSE,TRUE,TRUE,sedivy,purple,9,bright,flib,3413,TRUE
greyer,196,FALSE,TRUE,TRUE,sedivy,blue,18,dark,koba,3143,TRUE
greyer,196,FALSE,TRUE,TRUE,sedivy,green,24,bright,quen,4613,FALSE
greyer,196,TRUE,FALSE,TRUE,uniquetarget,blue,15,dark,toma,2762,FALSE
greyer,196,FALSE,TRUE,TRUE,sedivy,green,12,dark,zorp,3379,FALSE
greyer,196,FALSE,TRUE,TRUE,sedivy,green,4,bright,blicket,3219,FALSE
greyer,196,TRUE,FALSE,TRUE,uniquetarget,purple,7,dark,sprock,2787,FALSE
greyer,196,TRUE,FALSE,TRUE,uniquetarget,red,17,bright,dax,3389,FALSE
greyer,196,TRUE,FALSE,TRUE,uniquetarget,purple,14,bright,wug,3685,TRUE
greyer,196,FALSE,TRUE,TRUE,sedivy,green,16,dark,boti,4006,TRUE
greyer,56,TRUE,FALSE,FALSE,sedivy,blue,7,dark,quen,8359,TRUE
greyer,56,FALSE,TRUE,TRUE,sedivy,red,8,bright,wug,7987,FALSE
greyer,56,TRUE,FALSE,FALSE,sedivy,green,18,bright,dax,8071,TRUE
greyer,56,FALSE,TRUE,TRUE,sedivy,green,16,dark,flib,4060,FALSE
greyer,56,TRUE,FALSE,TRUE,uniquetarget,blue,15,dark,sprock,6006,FALSE
greyer,56,TRUE,FALSE,TRUE,uniquetarget,green,1,dark,koba,9837,TRUE
greyer,56,FALSE,TRUE,TRUE,sedivy,purple,5,bright,boti,3959,FALSE
greyer,56,TRUE,FALSE,TRUE,uniquetarget,purple,21,bright,zorp,3676,FALSE
greyer,56,TRUE,FALSE,TRUE,uniquetarget,red,9,dark,gade,15308,TRUE
greyer,56,TRUE,FALSE,TRUE,uniquetarget,green,2,bright,toma,6482,TRUE
greyer,56,TRUE,FALSE,TRUE,uniquetarget,blue,11,bright,lomet,4709,FALSE
greyer,56,TRUE,FALSE,FALSE,sedivy,red,17,dark,blicket,5333,TRUE
greyer,94,FALSE,FALSE,FALSE,uniquetarget,red,15,dark,flib,4279,TRUE
greyer,94,TRUE,FALSE,TRUE,uniquetarget,red,2,bright,koba,3733,FALSE
greyer,94,FALSE,TRUE,TRUE,sedivy,purple,22,bright,sprock,5656,FALSE
greyer,94,FALSE,TRUE,TRUE,sedivy,purple,3,bright,boti,3132,TRUE
greyer,94,TRUE,FALSE,TRUE,uniquetarget,blue,23,dark,blicket,4401,TRUE
greyer,94,FALSE,TRUE,TRUE,sedivy,purple,5,dark,zorp,4086,TRUE
greyer,94,TRUE,FALSE,TRUE,uniquetarget,green,11,dark,gade,3403,TRUE
greyer,94,TRUE,FALSE,TRUE,uniquetarget,green,21,bright,lomet,3188,FALSE
greyer,94,FALSE,FALSE,FALSE,uniquetarget,purple,6,bright,quen,3017,FALSE
greyer,94,FALSE,TRUE,TRUE,sedivy,purple,20,bright,dax,3364,FALSE
greyer,94,FALSE,TRUE,TRUE,sedivy,blue,12,dark,wug,3012,FALSE
greyer,94,FALSE,TRUE,TRUE,sedivy,red,16,dark,toma,2968,TRUE
greyer,102,FALSE,FALSE,FALSE,uniquetarget,green,14,dark,blicket,8173,TRUE
greyer,102,FALSE,TRUE,TRUE,sedivy,green,12,dark,lomet,5347,FALSE
greyer,102,TRUE,FALSE,TRUE,uniquetarget,green,1,bright,quen,3578,FALSE
greyer,102,TRUE,FALSE,FALSE,sedivy,green,21,bright,flib,4490,TRUE
greyer,102,FALSE,TRUE,TRUE,sedivy,purple,2,bright,toma,3511,FALSE
greyer,102,FALSE,FALSE,FALSE,uniquetarget,red,10,bright,gade,5359,TRUE
greyer,102,FALSE,TRUE,TRUE,sedivy,blue,18,bright,wug,5658,FALSE
greyer,102,FALSE,FALSE,FALSE,uniquetarget,blue,11,dark,koba,8344,TRUE
greyer,102,TRUE,FALSE,TRUE,uniquetarget,red,22,bright,sprock,3446,FALSE
greyer,102,TRUE,FALSE,FALSE,sedivy,blue,3,dark,dax,5398,TRUE
